Hand_Tracker1 5 (Data: ((-0.531735, 0.372633, 0.760528, 0.992139), (0.603827, 0.796476, 0.031929, 1.218969), (-0.593844, 0.476205, -0.648520, 1.002260), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.818445, 0.532327, -0.216279, -0.397938), (-0.267771, 0.686400, 0.676132, 0.515835), (0.508377, -0.495464, 0.704322, 0.413619), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999184, 0.035040, 0.020098, -0.040103), (-0.034484, 0.480787, 0.876159, 1.690798), (0.021038, -0.876137, 0.481603, 0.697126), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.351682, -0.767039, 0.536630, 0.111607), (-0.935310, 0.311747, -0.167359, 0.409412), (-0.038921, -0.560772, -0.827055, 0.412646), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.811847, 0.537320, -0.228456, -0.392404), (-0.266888, 0.689519, 0.673301, 0.508598), (0.519303, -0.485645, 0.703188, 0.415921), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_Cursor_down0 2 (Data: (0.403748, 0.671265); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999189, 0.035045, 0.019833, -0.040480), (-0.034223, 0.479506, 0.876871, 1.689727), (0.021220, -0.876838, 0.480317, 0.697394), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999459, 0.028082, 0.017124, -0.035510), (-0.028585, 0.484030, 0.874584, 1.686194), (0.016272, -0.874601, 0.484571, 0.695223), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.405440, -0.356314, -0.841819, 0.048716), (0.704633, -0.708472, -0.039495, 0.388307), (-0.582332, -0.609186, 0.538313, 0.481766), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.351509, -0.769947, 0.532563, 0.109259), (-0.935485, 0.310869, -0.168014, 0.400430), (-0.036196, -0.557263, -0.829547, 0.413157), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.809725, 0.538704, -0.232686, -0.389287), (-0.265934, 0.690345, 0.672832, 0.501605), (0.523091, -0.482930, 0.702250, 0.417060), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.811119, 0.535123, -0.236069, -0.387978), (-0.260904, 0.692279, 0.672814, 0.495651), (0.523464, -0.484141, 0.701137, 0.416988), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999519, 0.026798, 0.015596, -0.036000), (-0.026555, 0.480151, 0.876784, 1.685648), (0.016007, -0.876776, 0.480632, 0.695401), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999544, 0.026479, 0.014534, -0.035969), (-0.025420, 0.477491, 0.878269, 1.684342), (0.016315, -0.878238, 0.477946, 0.695137), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.389163, -0.837745, 0.383061, 0.129003), (-0.746747, 0.530393, 0.401312, 0.328538), (-0.539370, -0.129874, -0.831993, 0.396802), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.352812, -0.766262, 0.536997, 0.112563), (-0.935187, 0.307672, -0.175397, 0.390340), (-0.030819, -0.564075, -0.825148, 0.412217), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.818564, 0.525711, -0.231475, -0.388945), (-0.254705, 0.693383, 0.674052, 0.490599), (0.514857, -0.492797, 0.701479, 0.415870), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.828632, 0.511972, -0.226393, -0.391492), (-0.244383, 0.694692, 0.676520, 0.486763), (0.503633, -0.505260, 0.700762, 0.414295), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_Cursor_down1 2 (Data: (0.387543, 0.846466); Id: 1; Window ptr: 0000000000000000)
TUIO_Cursor_down2 2 (Data: (0.606201, 0.660095); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999603, 0.024942, 0.013107, -0.035429), (-0.023384, 0.474867, 0.879747, 1.682927), (0.015719, -0.879704, 0.475262, 0.694609), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.380709, -0.349927, -0.855927, 0.051058), (0.685717, -0.727831, -0.007443, 0.371749), (-0.620366, -0.589758, 0.517042, 0.479867), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.836514, 0.499249, -0.225818, -0.394150), (-0.233363, 0.697475, 0.677547, 0.483826), (0.495768, -0.514080, 0.699954, 0.413078), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999636, 0.024157, 0.012025, -0.034564), (-0.022036, 0.473573, 0.880479, 1.681259), (0.015575, -0.880423, 0.473933, 0.693573), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999624, 0.023969, 0.013355, -0.033397), (-0.023087, 0.471719, 0.881447, 1.679344), (0.014827, -0.881423, 0.472094, 0.692779), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.347979, -0.760684, 0.547970, 0.119437), (-0.937248, 0.295885, -0.184440, 0.378783), (-0.021836, -0.577765, -0.815911, 0.409483), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.371822, -0.837283, 0.400881, 0.143364), (-0.762461, 0.521786, 0.382614, 0.306399), (-0.529530, -0.163392, -0.832407, 0.393593), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.840193, 0.493995, -0.223706, -0.395942), (-0.228639, 0.696761, 0.679889, 0.481260), (0.491731, -0.520090, 0.698360, 0.412781), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.839054, 0.495047, -0.225647, -0.397145), (-0.228100, 0.696644, 0.680189, 0.479591), (0.493921, -0.519246, 0.697443, 0.413408), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_Cursor_down3 2 (Data: (0.604706, 0.837921); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999627, 0.024478, 0.012112, -0.032807), (-0.022231, 0.471686, 0.881486, 1.677857), (0.015864, -0.881427, 0.472055, 0.691458), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999610, 0.025684, 0.010971, -0.033279), (-0.021781, 0.471034, 0.881846, 1.677076), (0.017482, -0.881741, 0.471410, 0.689766), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.352197, -0.746615, 0.564379, 0.129157), (-0.935744, 0.292805, -0.196594, 0.370718), (-0.018473, -0.597354, -0.801765, 0.406529), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.345324, -0.339212, -0.875035, 0.066603), (0.679959, -0.733080, 0.015843, 0.359450), (-0.646845, -0.589517, 0.483800, 0.471617), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.836349, 0.498120, -0.228902, -0.398576), (-0.229645, 0.697501, 0.678790, 0.479440), (0.497778, -0.515139, 0.697746, 0.414084), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.834466, 0.498250, -0.235402, -0.401116), (-0.229731, 0.702830, 0.673241, 0.480892), (0.500890, -0.507717, 0.700951, 0.414809), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403748, 0.669952, 0.082016, 5.125999); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.605835, 0.654846, 0.328861, 20.553835); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999547, 0.027752, 0.011686, -0.033299), (-0.023369, 0.470173, 0.882265, 1.675610), (0.018990, -0.882138, 0.470608, 0.688288), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.376319, -0.728002, 0.573059, 0.139388), (-0.925937, 0.316896, -0.205470, 0.371619), (-0.032018, -0.607939, -0.793338, 0.404895), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.834668, 0.491579, -0.248354, -0.405987), (-0.222074, 0.713045, 0.665019, 0.483586), (0.503997, -0.499917, 0.704322, 0.415082), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403839, 0.670105, 0.011492, -4.554525); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.605927, 0.657166, 0.147374, -11.523002); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999453, 0.030191, 0.013498, -0.033277), (-0.026105, 0.469634, 0.882475, 1.673628), (0.020304, -0.882345, 0.470165, 0.686673), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999385, 0.031815, 0.014742, -0.033202), (-0.027944, 0.468670, 0.882932, 1.671607), (0.021181, -0.882801, 0.469270, 0.685170), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.389753, -0.805138, 0.447041, 0.160479), (-0.738957, 0.563113, 0.369928, 0.306600), (-0.549578, -0.186164, -0.814437, 0.392144), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.377888, -0.755119, 0.535720, 0.152401), (-0.923726, 0.346679, -0.162923, 0.380659), (-0.062697, -0.556425, -0.828530, 0.402778), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.839029, 0.476789, -0.262111, -0.412352), (-0.208409, 0.726636, 0.654649, 0.487487), (0.502589, -0.494643, 0.709036, 0.414979), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403870, 0.670013, 0.006434, -0.337222); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.386810, 0.847107, 0.064881, 4.325418); Id: 1; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999293, 0.034922, 0.013934, -0.035670), (-0.028573, 0.464433, 0.885147, 1.671013), (0.024440, -0.884919, 0.465102, 0.684852), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999273, 0.035280, 0.014417, -0.035880), (-0.029075, 0.461098, 0.886873, 1.669673), (0.024641, -0.886647, 0.461789, 0.683546), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.317694, -0.370038, -0.873008, 0.083832), (0.718922, -0.694322, 0.032678, 0.373582), (-0.618241, -0.617243, 0.486610, 0.479154), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.433529, -0.721668, 0.539674, 0.158785), (-0.899380, 0.383916, -0.209103, 0.385189), (-0.056286, -0.576025, -0.815492, 0.416990), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.845582, 0.451636, -0.284633, -0.431007), (-0.187167, 0.750140, 0.634238, 0.494695), (0.499959, -0.483027, 0.718837, 0.416983), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403931, 0.669861, 0.010271, 0.641962); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.386658, 0.846436, 0.035836, 1.544635); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.605896, 0.657318, 0.009726, 0.607850); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.605835, 0.841858, 0.255969, 15.998044); Id: 3; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.452756, -0.775931, 0.439253, 0.175878), (-0.690266, 0.616857, 0.378179, 0.320697), (-0.564397, -0.131979, -0.814885, 0.402837), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403961, 0.669830, 0.002730, -0.477002); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.386322, 0.845215, 0.079946, 2.785448); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.605896, 0.657349, 0.001926, -0.492273); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999409, 0.031313, 0.014173, -0.035675), (-0.026920, 0.456733, 0.889196, 1.666898), (0.021370, -0.889052, 0.457307, 0.680086), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999481, 0.028681, 0.014656, -0.035173), (-0.026140, 0.456458, 0.889361, 1.665249), (0.018818, -0.889283, 0.456971, 0.677994), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.435193, -0.750007, 0.498093, 0.175061), (-0.896647, 0.411078, -0.164433, 0.394735), (-0.081429, -0.518174, -0.851390, 0.416029), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.261525, -0.444292, -0.856861, 0.114625), (0.757265, -0.644894, 0.103258, 0.389744), (-0.598461, -0.621866, 0.505102, 0.491181), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.845634, 0.439597, -0.302750, -0.446817), (-0.172264, 0.761616, 0.624714, 0.495776), (0.505201, -0.476126, 0.719775, 0.418512), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403961, 0.669800, 0.002035, -0.046348); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.605896, 0.657684, 0.022380, 1.363560); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.605652, 0.840210, 0.110539, 7.369291); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999547, 0.026202, 0.014776, -0.035032), (-0.025104, 0.455970, 0.889641, 1.664035), (0.016573, -0.889609, 0.456422, 0.675969), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999590, 0.024288, 0.015135, -0.034912), (-0.024552, 0.456128, 0.889575, 1.662919), (0.014702, -0.889582, 0.456538, 0.673929), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.494336, -0.690608, 0.527913, 0.193114), (-0.865570, 0.447039, -0.225708, 0.399196), (-0.080121, -0.568521, -0.818758, 0.423256), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.486548, -0.722988, 0.490468, 0.212337), (-0.645558, 0.675786, 0.355763, 0.332052), (-0.588664, -0.143530, -0.795534, 0.404310), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.891991, 0.373117, -0.255215, -0.472751), (-0.161738, 0.790612, 0.590570, 0.499802), (0.422128, -0.485506, 0.765566, 0.413653), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.386200, 0.845001, 0.016403, 1.093514); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.606049, 0.658234, 0.014386, -0.529254); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999652, 0.020401, 0.016717, -0.031386), (-0.024198, 0.457204, 0.889032, 1.661251), (0.010494, -0.889128, 0.457539, 0.671299), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.501583, -0.688065, 0.524387, 0.220651), (-0.858991, 0.468076, -0.207459, 0.404036), (-0.102708, -0.554502, -0.825821, 0.414405), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.885450, 0.344320, -0.312125, -0.499101), (-0.111328, 0.809217, 0.576865, 0.498142), (0.451203, -0.476037, 0.754854, 0.414820), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403748, 0.669281, 0.023204, 1.450243); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.386200, 0.845032, 0.001907, -0.905960); Id: 1; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999572, 0.024119, 0.016565, -0.035477), (-0.025740, 0.455666, 0.889779, 1.661186), (0.013912, -0.889824, 0.456092, 0.670157), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999502, 0.025992, 0.017884, -0.035399), (-0.027771, 0.455751, 0.889674, 1.660001), (0.014974, -0.889728, 0.456246, 0.668263), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.157963, -0.457954, -0.874829, 0.159237), (0.765519, -0.616408, 0.184451, 0.403422), (-0.623722, -0.640562, 0.447942, 0.482118), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.561364, -0.610939, 0.558233, 0.243835), (-0.822317, 0.487659, -0.293228, 0.403015), (-0.093083, -0.623652, -0.776141, 0.416428), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.881267, 0.343292, -0.324838, -0.509610), (-0.100080, 0.807276, 0.581627, 0.497523), (0.461901, -0.480059, 0.745782, 0.414170), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.864050, 0.329356, -0.380713, -0.521096), (-0.060142, 0.818394, 0.571501, 0.492608), (0.499801, -0.470909, 0.726942, 0.416926), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.386169, 0.845062, 0.002753, 0.053937); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.606201, 0.658844, 0.040129, 2.559634); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.605682, 0.840149, 0.004352, 0.277562); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999436, 0.027657, 0.019056, -0.034803), (-0.029573, 0.455730, 0.889627, 1.658873), (0.015920, -0.889689, 0.456291, 0.666424), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999050, 0.032316, 0.029218, -0.034104), (-0.040809, 0.459366, 0.887309, 1.653358), (0.015252, -0.887659, 0.460249, 0.664125), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.502209, -0.650892, 0.569321, 0.257701), (-0.620561, 0.729777, 0.286929, 0.333031), (-0.602238, -0.209200, -0.770419, 0.398813), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.573982, -0.608633, 0.547824, 0.272105), (-0.811798, 0.510654, -0.283224, 0.404408), (-0.107369, -0.607288, -0.787193, 0.406882), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.857968, 0.335103, -0.389355, -0.530456), (-0.054018, 0.812587, 0.580332, 0.494591), (0.510855, -0.476874, 0.715275, 0.415300), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.385895, 0.845825, 0.033554, 0.927771); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.606262, 0.659088, 0.016777, 1.118464); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.605927, 0.839844, 0.026054, 1.736959); Id: 3; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.998961, 0.034607, 0.029640, -0.034090), (-0.042219, 0.458353, 0.887767, 1.652592), (0.017137, -0.888097, 0.459338, 0.662746), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.051336, -0.487806, -0.871441, 0.207092), (0.757968, -0.587200, 0.284045, 0.413266), (-0.650269, -0.645942, 0.399886, 0.471638), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker2 5 (Data: ((0.856352, 0.290515, -0.426922, -0.557689), (-0.016869, 0.842036, 0.539158, 0.494500), (0.516117, -0.454507, 0.725980, 0.415521), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403351, 0.668640, 0.047108, 2.944252); Id: 0; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.385864, 0.845886, 0.004265, -1.830560); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.606659, 0.659576, 0.039321, 1.409002); Id: 2; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.998957, 0.034191, 0.030251, -0.033041), (-0.042545, 0.456911, 0.888494, 1.652170), (0.016557, -0.888855, 0.457890, 0.661150), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.998954, 0.034959, 0.029460, -0.033110), (-0.042175, 0.456039, 0.888960, 1.651782), (0.017642, -0.889273, 0.457036, 0.659823), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.634697, -0.537000, 0.555690, 0.294378), (-0.765336, 0.536265, -0.355921, 0.404887), (-0.106867, -0.651191, -0.751352, 0.410938), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.544206, -0.564901, 0.620263, 0.301054), (-0.568606, 0.791975, 0.222404, 0.336641), (-0.616869, -0.231652, -0.752203, 0.395240), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove0 4 (Data: (0.403259, 0.668518, 0.010173, -2.462367); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.998998, 0.033954, 0.029141, -0.032362), (-0.041429, 0.455891, 0.889071, 1.651301), (0.016902, -0.889388, 0.456841, 0.658278), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Head_Tracker 5 (Data: ((0.999029, 0.033891, 0.028160, -0.032104), (-0.040532, 0.456143, 0.888983, 1.650941), (0.017283, -0.889261, 0.457073, 0.656964), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((-0.660353, -0.527681, 0.534309, 0.322705), (-0.739970, 0.578484, -0.343222, 0.407246), (-0.127977, -0.622020, -0.772472, 0.404586), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
Hand_Tracker1 5 (Data: ((0.053777, -0.534539, -0.843431, 0.257165), (0.765969, -0.519807, 0.378275, 0.424609), (-0.640624, -0.666385, 0.381486, 0.468435), (0.000000, 0.000000, 0.000000, 1.000000)); Id: 0; Window ptr: 0000000000000000)
FinishedQueue 0 (Data: ; Id: -1; Window ptr: 0000000000000000)
TUIO_CursorMove1 4 (Data: (0.385773, 0.845978, 0.002697, -0.182755); Id: 1; Window ptr: 0000000000000000)
TUIO_CursorMove2 4 (Data: (0.607758, 0.660431, 0.041875, -0.369221); Id: 2; Window ptr: 0000000000000000)
TUIO_CursorMove3 4 (Data: (0.606018, 0.839783, 0.006877, 0.429815); Id: 3; Window ptr: 0000000000000000)
